Date/Time	Latitude_N	Longitude_E	SWD [W/m**2]	PAR down above surface W/m2	PAR just below surf (W/m2)	PAR just below surface (µmol)
2015-05-27T13:55	80.9546	19.4612	211	99.17	114.24384	524.3792256
2015-05-27T14:05	80.9592	19.5581	198	93.06	107.20512	492.0715008
2015-05-27T14:15	80.9675	19.6284	206	96.82	111.53664	511.9531776
2015-05-27T14:25	80.975	19.712	188	88.36	101.79072	467.2194048
2015-05-27T14:35	80.9773	19.8066	145	68.15	78.5088	360.355392
2015-05-27T14:45	80.9794	19.891	139	65.33	75.26016	345.4441344
2015-05-27T14:55	80.9976	19.8977	153	71.91	82.84032	380.2370688
2015-05-27T15:05	81.0081	19.9124	156	73.32	84.46464	387.6926976
2015-05-27T15:15	81.0081	19.9107	155	72.85	83.9232	385.207488
2015-05-27T15:25	81.0081	19.9083	177	83.19	95.83488	439.8820992
2015-05-27T15:35	81.0094	19.8994	215	101.05	116.4096	534.320064
2015-05-27T15:45	81.0128	19.878	191	89.77	103.41504	474.6750336
2015-05-27T15:55	81.0167	19.8455	171	80.37	92.58624	424.9708416
2015-05-27T16:05	81.0206	19.8197	174	81.78	94.21056	432.4264704
2015-05-27T16:15	81.0256	19.7894	161	75.67	87.17184	400.1187456
2015-05-27T16:25	81.0298	19.774	138	64.86	74.71872	342.9589248
2015-05-27T16:35	81.0328	19.7655	111	52.17	60.09984	275.8582656
2015-05-27T16:45	81.0345	19.7602	131	61.57	70.92864	325.5624576
2015-05-27T16:55	81.036	19.7545	128	60.16	69.30432	318.1068288
2015-05-27T17:05	81.0375	19.7487	131	61.57	70.92864	325.5624576
2015-05-27T17:15	81.0388	19.7431	129	60.63	69.84576	320.5920384
2015-05-27T17:25	81.038	19.7405	122	57.34	66.05568	303.1955712
2015-05-27T17:35	81.0323	19.7596	111	52.17	60.09984	275.8582656
2015-05-27T17:45	81.0322	19.757	104	48.88	56.30976	258.4617984
2015-05-27T17:55	81.0325	19.7516	104	48.88	56.30976	258.4617984
2015-05-27T18:05	81.0329	19.7471	100	47	54.144	248.52096
2015-05-27T18:15	81.0333	19.7435	93	43.71	50.35392	231.1244928
2015-05-27T18:25	81.0366	19.7324	86	40.42	46.56384	213.7280256
2015-05-27T18:35	81.0411	19.7176	115	54.05	62.2656	285.799104
2015-05-27T18:45	81.0464	19.7013	112	52.64	60.64128	278.3434752
2015-05-27T18:55	81.05	19.6902	107	50.29	57.93408	265.9174272
2015-05-27T19:05	81.0519	19.6858	117	54.99	63.34848	290.7695232
2015-05-27T19:15	81.0528	19.6815	113	53.11	61.18272	280.8286848
2015-05-27T19:25	81.0539	19.6803	98	46.06	53.06112	243.5505408
2015-05-27T19:35	81.0592	19.6375	100	47	54.144	248.52096
2015-05-27T19:45	81.0702	19.6148	110	51.7	59.5584	273.373056
2015-05-27T19:55	81.0792	19.5471	109	51.23	59.01696	270.8878464
2015-05-27T20:05	81.0846	19.5263	99	46.53	53.60256	246.0357504
2015-05-27T20:15	81.0948	19.5427	91	42.77	49.27104	226.1540736
2015-05-27T20:25	81.1096	19.5464	95	44.65	51.4368	236.094912
2015-05-27T20:35	81.1151	19.5583	90	42.3	48.7296	223.668864
2015-05-27T20:45	81.1162	19.56	79	37.13	42.77376	196.3315584
2015-05-27T20:55	81.1303	19.6148	75	35.25	40.608	186.39072
2015-05-27T21:05	81.1471	19.6011	64	30.08	34.65216	159.0534144
2015-05-27T21:15	81.1645	19.5976	67	31.49	36.27648	166.5090432
2015-05-27T21:25	81.1833	19.6125	77	36.19	41.69088	191.3611392
2015-05-27T21:35	81.1999	19.5738	81	38.07	43.85664	201.3019776
2015-05-27T21:45	81.2061	19.4548	92	43.24	49.81248	228.6392832
2015-05-27T21:55	81.2076	19.3939	87	40.89	47.10528	216.2132352
2015-05-27T22:05	81.2081	19.386	90	42.3	48.7296	223.668864
2015-05-27T22:15	81.2044	19.2912	93	43.71	50.35392	231.1244928
2015-05-27T22:25	81.1887	19.2945	90	42.3	48.7296	223.668864
2015-05-27T22:35	81.1718	19.2461	78	36.66	42.23232	193.8463488
2015-05-27T22:45	81.1647	19.1263	77	36.19	41.69088	191.3611392
2015-05-27T22:55	81.1484	19.1102	87	40.89	47.10528	216.2132352
2015-05-27T23:05	81.1368	19.1111	90	42.3	48.7296	223.668864
2015-05-27T23:15	81.1317	19.171	89	41.83	48.18816	221.1836544
2015-05-27T23:25	81.1465	19.1893	99	46.53	53.60256	246.0357504
2015-05-27T23:35	81.1628	19.1955	91	42.77	49.27104	226.1540736
2015-05-27T23:45	81.1671	19.2494	109	51.23	59.01696	270.8878464
2015-05-27T23:55	81.1605	19.2262	92	43.24	49.81248	228.6392832
2015-05-28T00:05	81.1552	19.2188	84	39.48	45.48096	208.7576064
2015-05-28T00:15	81.1412	19.2206	94	44.18	50.89536	233.6097024
2015-05-28T00:25	81.1297	19.236	113	53.11	61.18272	280.8286848
2015-05-28T00:35	81.1288	19.1679	107	50.29	57.93408	265.9174272
2015-05-28T00:45	81.1347	19.1038	106	49.82	57.39264	263.4322176
2015-05-28T00:55	81.1463	19.0873	107	50.29	57.93408	265.9174272
2015-05-28T01:05	81.1569	19.0453	121	56.87	65.51424	300.7103616
2015-05-28T01:15	81.1657	19.0957	112	52.64	60.64128	278.3434752
2015-05-28T01:25	81.1693	19.1713	135	63.45	73.0944	335.503296
2015-05-28T01:35	81.1728	19.1863	135	63.45	73.0944	335.503296
2015-05-28T01:45	81.1727	19.1852	130	61.1	70.3872	323.077248
2015-05-28T01:55	81.1727	19.1842	116	54.52	62.80704	288.2843136
2015-05-28T02:05	81.1726	19.1829	105	49.35	56.8512	260.947008
2015-05-28T02:15	81.1726	19.1817	109	51.23	59.01696	270.8878464
2015-05-28T02:25	81.1726	19.1807	146	68.62	79.05024	362.8406016
2015-05-28T02:35	81.1726	19.1798	156	73.32	84.46464	387.6926976
2015-05-28T02:45	81.1726	19.1787	140	65.8	75.8016	347.929344
2015-05-28T02:55	81.1728	19.1779	145	68.15	78.5088	360.355392
2015-05-28T03:05	81.1729	19.1772	157	73.79	85.00608	390.1779072
2015-05-28T03:15	81.1731	19.1766	159	74.73	86.08896	395.1483264
2015-05-28T03:25	81.1733	19.176	156	73.32	84.46464	387.6926976
2015-05-28T03:35	81.1735	19.1754	166	78.02	89.87904	412.5447936
2015-05-28T03:45	81.1737	19.1751	184	86.48	99.62496	457.2785664
2015-05-28T03:55	81.1739	19.1752	213	100.11	115.32672	529.3496448
2015-05-28T04:05	81.1741	19.1761	202	94.94	109.37088	502.0123392
2015-05-28T04:15	81.1727	19.1685	213	100.11	115.32672	529.3496448
2015-05-28T04:25	81.1727	19.1651	167	78.49	90.42048	415.0300032
2015-05-28T04:35	81.1734	19.1571	179	84.13	96.91776	444.8525184
2015-05-28T04:45	81.1752	19.1497	189	88.83	102.33216	469.7046144
2015-05-28T04:55	81.176	19.1488	196	92.12	106.12224	487.1010816
2015-05-28T05:05	81.176	19.1478	203	95.41	109.91232	504.4975488
2015-05-28T05:15	81.1748	19.1466	211	99.17	114.24384	524.3792256
2015-05-28T05:25	81.1736	19.1474	215	101.05	116.4096	534.320064
2015-05-28T05:35	81.1724	19.1403	213	100.11	115.32672	529.3496448
2015-05-28T05:45	81.1723	19.1345	217	101.99	117.49248	539.2904832
2015-05-28T05:55	81.1729	19.1377	215	101.05	116.4096	534.320064
2015-05-28T06:05	81.1731	19.138	223	104.81	120.74112	554.2017408
2015-05-28T06:15	81.1734	19.1375	230	108.1	124.5312	571.598208
2015-05-28T06:25	81.1736	19.1367	246	115.62	133.19424	611.3615616
2015-05-28T06:35	81.1738	19.1358	255	119.85	138.0672	633.728448
2015-05-28T06:45	81.1741	19.1349	274	128.78	148.35456	680.9474304
2015-05-28T06:55	81.1744	19.134	273	128.31	147.81312	678.4622208
2015-05-28T07:05	81.1747	19.1332	282	132.54	152.68608	700.8291072
2015-05-28T07:15	81.175	19.1327	286	134.42	154.85184	710.7699456
2015-05-28T07:25	81.1753	19.1321	289	135.83	156.47616	718.2255744
2015-05-28T07:35	81.1757	19.1315	298	140.06	161.34912	740.5924608
2015-05-28T07:45	81.176	19.1309	297	139.59	160.80768	738.1072512
2015-05-28T07:55	81.1763	19.1304	291	136.77	157.55904	723.1959936
2015-05-28T08:05	81.1766	19.1298	297	139.59	160.80768	738.1072512
2015-05-28T08:15	81.1769	19.1291	313	147.11	169.47072	777.8706048
2015-05-28T08:25	81.1773	19.1284	311	146.17	168.38784	772.9001856
2015-05-28T08:35	81.1777	19.1278	319	149.93	172.71936	792.7818624
2015-05-28T08:45	81.178	19.1271	329	154.63	178.13376	817.6339584
2015-05-28T08:55	81.1784	19.1264	329	154.63	178.13376	817.6339584
2015-05-28T09:05	81.1789	19.1255	317	148.99	171.63648	787.8114432
2015-05-28T09:15	81.1793	19.1248	362	170.14	196.00128	899.6458752
2015-05-28T09:25	81.1797	19.124	336	157.92	181.92384	835.0304256
2015-05-28T09:35	81.1802	19.1233	348	163.56	188.42112	864.8529408
2015-05-28T09:45	81.1806	19.1224	383	180.01	207.37152	951.8352768
2015-05-28T09:55	81.1811	19.1215	371	174.37	200.87424	922.0127616
2015-05-28T10:05	81.1816	19.1205	440	206.8	238.2336	1093.492224
2015-05-28T10:15	81.1821	19.1196	373	175.31	201.95712	926.9831808
2015-05-28T10:25	81.1826	19.1186	368	172.96	199.24992	914.5571328
2015-05-28T10:35	81.1831	19.1177	346	162.62	187.33824	859.8825216
2015-05-28T10:45	81.1836	19.1167	347	163.09	187.87968	862.3677312
2015-05-28T10:55	81.1841	19.1155	298	140.06	161.34912	740.5924608
2015-05-28T11:05	81.1846	19.1144	306	143.82	165.68064	760.4741376
2015-05-28T11:15	81.1851	19.1132	286	134.42	154.85184	710.7699456
2015-05-28T11:25	81.1856	19.1119	313	147.11	169.47072	777.8706048
2015-05-28T11:35	81.1862	19.1105	322	151.34	174.34368	800.2374912
2015-05-28T11:45	81.1867	19.1091	293	137.71	158.64192	728.1664128
2015-05-28T11:55	81.1871	19.1079	301	141.47	162.97344	748.0480896
2015-05-28T12:05	81.1876	19.1066	280	131.6	151.6032	695.858688
2015-05-28T12:15	81.188	19.1053	260	122.2	140.7744	646.154496
2015-05-28T12:25	81.1884	19.1039	237	111.39	128.32128	588.9946752
2015-05-28T12:35	81.1888	19.1024	223	104.81	120.74112	554.2017408
2015-05-28T12:45	81.1891	19.1005	226	106.22	122.36544	561.6573696
2015-05-28T12:55	81.1895	19.099	222	104.34	120.19968	551.7165312
2015-05-28T13:05	81.1898	19.0975	214	100.58	115.86816	531.8348544
2015-05-28T13:15	81.19	19.0958	207	97.29	112.07808	514.4383872
2015-05-28T13:25	81.1903	19.0942	229	107.63	123.98976	569.1129984
2015-05-28T13:35	81.1905	19.0925	216	101.52	116.95104	536.8052736
2015-05-28T13:45	81.1907	19.0908	184	86.48	99.62496	457.2785664
2015-05-28T13:55	81.1908	19.0888	177	83.19	95.83488	439.8820992
2015-05-28T14:05	81.191	19.0865	177	83.19	95.83488	439.8820992
2015-05-28T14:15	81.1911	19.0839	186	87.42	100.70784	462.2489856
2015-05-28T14:25	81.1913	19.0814	185	86.95	100.1664	459.763776
2015-05-28T14:35	81.1914	19.0785	181	85.07	98.00064	449.8229376
2015-05-28T14:45	81.1915	19.0755	200	94	108.288	497.04192
2015-05-28T14:55	81.1916	19.0721	188	88.36	101.79072	467.2194048
2015-05-28T15:05	81.1917	19.0684	168	78.96	90.96192	417.5152128
2015-05-28T15:15	81.1916	19.0644	164	77.08	88.79616	407.5743744
2015-05-28T15:25	81.1917	19.0602	167	78.49	90.42048	415.0300032
2015-05-28T15:35	81.1917	19.0556	160	75.2	86.6304	397.633536
2015-05-28T15:45	81.1917	19.0508	188	88.36	101.79072	467.2194048
2015-05-28T15:55	81.1918	19.046	211	99.17	114.24384	524.3792256
2015-05-28T16:05	81.1918	19.0409	190	89.3	102.8736	472.189824
2015-05-28T16:15	81.1919	19.0357	191	89.77	103.41504	474.6750336
2015-05-28T16:25	81.192	19.0305	175	82.25	94.752	434.91168
2015-05-28T16:35	81.192	19.0251	164	77.08	88.79616	407.5743744
2015-05-28T16:45	81.1921	19.0197	168	78.96	90.96192	417.5152128
2015-05-28T16:55	81.1921	19.0142	158	74.26	85.54752	392.6631168
2015-05-28T17:05	81.1922	19.0089	165	77.55	89.3376	410.059584
2015-05-28T17:15	81.1922	19.0034	175	82.25	94.752	434.91168
2015-05-28T17:25	81.1923	18.998	173	81.31	93.66912	429.9412608
2015-05-28T17:35	81.1924	18.9925	191	89.77	103.41504	474.6750336
2015-05-28T17:45	81.1925	18.987	167	78.49	90.42048	415.0300032
2015-05-28T17:55	81.1925	18.9817	131	61.57	70.92864	325.5624576
2015-05-28T18:05	81.1926	18.9757	122	57.34	66.05568	303.1955712
2015-05-28T18:15	81.1927	18.9701	124	58.28	67.13856	308.1659904
2015-05-28T18:25	81.1927	18.9646	112	52.64	60.64128	278.3434752
2015-05-28T18:35	81.1928	18.9589	119	55.93	64.43136	295.7399424
2015-05-28T18:45	81.193	18.9534	120	56.4	64.9728	298.225152
2015-05-28T18:55	81.1931	18.9479	108	50.76	58.47552	268.4026368
2015-05-28T19:05	81.1932	18.9424	99	46.53	53.60256	246.0357504
2015-05-28T19:15	81.1934	18.9372	94	44.18	50.89536	233.6097024
2015-05-28T19:25	81.1935	18.9318	95	44.65	51.4368	236.094912
2015-05-28T19:35	81.1937	18.9268	105	49.35	56.8512	260.947008
2015-05-28T19:45	81.1939	18.9217	92	43.24	49.81248	228.6392832
2015-05-28T19:55	81.1941	18.9169	94	44.18	50.89536	233.6097024
2015-05-28T20:05	81.1943	18.9121	93	43.71	50.35392	231.1244928
2015-05-28T20:15	81.1945	18.9073	80	37.6	43.3152	198.816768
2015-05-28T20:25	81.1947	18.9027	88	41.36	47.64672	218.6984448
2015-05-28T20:35	81.195	18.8984	86	40.42	46.56384	213.7280256
2015-05-28T20:45	81.1952	18.8944	92	43.24	49.81248	228.6392832
2015-05-28T20:55	81.1954	18.8904	90	42.3	48.7296	223.668864
2015-05-28T21:05	81.1957	18.8865	84	39.48	45.48096	208.7576064
2015-05-28T21:15	81.196	18.8829	84	39.48	45.48096	208.7576064
2015-05-28T21:25	81.1963	18.8793	84	39.48	45.48096	208.7576064
2015-05-28T21:35	81.1966	18.8759	79	37.13	42.77376	196.3315584
2015-05-28T21:45	81.1969	18.8728	82	38.54	44.39808	203.7871872
2015-05-28T21:55	81.1972	18.87	84	39.48	45.48096	208.7576064
2015-05-28T22:05	81.1975	18.8673	91	42.77	49.27104	226.1540736
2015-05-28T22:15	81.1978	18.8645	89	41.83	48.18816	221.1836544
2015-05-28T22:25	81.1981	18.862	90	42.3	48.7296	223.668864
2015-05-28T22:35	81.1984	18.8595	98	46.06	53.06112	243.5505408
2015-05-28T22:45	81.1987	18.8571	97	45.59	52.51968	241.0653312
2015-05-28T22:55	81.199	18.8548	91	42.77	49.27104	226.1540736
2015-05-28T23:05	81.1993	18.8525	87	40.89	47.10528	216.2132352
2015-05-28T23:15	81.1996	18.8504	84	39.48	45.48096	208.7576064
2015-05-28T23:25	81.1998	18.8482	81	38.07	43.85664	201.3019776
2015-05-28T23:35	81.2	18.8462	73	34.31	39.52512	181.4203008
2015-05-28T23:45	81.2002	18.8441	73	34.31	39.52512	181.4203008
2015-05-28T23:55	81.2004	18.8421	80	37.6	43.3152	198.816768
2015-05-29T00:05	81.2006	18.8401	81	38.07	43.85664	201.3019776
2015-05-29T00:15	81.2008	18.8382	76	35.72	41.14944	188.8759296
2015-05-29T00:25	81.201	18.836	70	32.9	37.9008	173.964672
2015-05-29T00:35	81.2011	18.8339	61	28.67	33.02784	151.5977856
2015-05-29T00:45	81.2013	18.8317	56	26.32	30.32064	139.1717376
2015-05-29T00:55	81.2014	18.8296	51	23.97	27.61344	126.7456896
2015-05-29T01:05	81.2015	18.8275	45	21.15	24.3648	111.834432
2015-05-29T01:15	81.2017	18.8253	44	20.68	23.82336	109.3492224
2015-05-29T01:25	81.2018	18.823	43	20.21	23.28192	106.8640128
2015-05-29T01:35	81.2019	18.8206	44	20.68	23.82336	109.3492224
2015-05-29T01:45	81.202	18.8183	45	21.15	24.3648	111.834432
2015-05-29T01:55	81.2021	18.8159	52	24.44	28.15488	129.2308992
2015-05-29T02:05	81.2022	18.8135	81	38.07	43.85664	201.3019776
2015-05-29T02:15	81.2023	18.8108	115	54.05	62.2656	285.799104
2015-05-29T02:25	81.2024	18.8082	123	57.81	66.59712	305.6807808
2015-05-29T02:35	81.2025	18.8055	124	58.28	67.13856	308.1659904
2015-05-29T02:45	81.2026	18.8027	122	57.34	66.05568	303.1955712
2015-05-29T02:55	81.2027	18.8001	132	62.04	71.47008	328.0476672
2015-05-29T03:05	81.2028	18.797	140	65.8	75.8016	347.929344
2015-05-29T03:15	81.2028	18.7938	144	67.68	77.96736	357.8701824
2015-05-29T03:25	81.2029	18.7906	141	66.27	76.34304	350.4145536
2015-05-29T03:35	81.2029	18.7873	144	67.68	77.96736	357.8701824
2015-05-29T03:45	81.203	18.7838	140	65.8	75.8016	347.929344
2015-05-29T03:55	81.2031	18.7801	142	66.74	76.88448	352.8997632
2015-05-29T04:05	81.2032	18.7763	140	65.8	75.8016	347.929344
2015-05-29T04:15	81.2033	18.7724	147	69.09	79.59168	365.3258112
2015-05-29T04:25	81.2033	18.7685	154	72.38	83.38176	382.7222784
2015-05-29T04:35	81.2034	18.7644	154	72.38	83.38176	382.7222784
2015-05-29T04:45	81.2036	18.7604	183	86.01	99.08352	454.7933568
2015-05-29T04:55	81.2037	18.7562	160	75.2	86.6304	397.633536
2015-05-29T05:05	81.2038	18.7518	172	80.84	93.12768	427.4560512
2015-05-29T05:15	81.2039	18.7475	188	88.36	101.79072	467.2194048
2015-05-29T05:25	81.204	18.7429	177	83.19	95.83488	439.8820992
2015-05-29T05:35	81.2042	18.7386	183	86.01	99.08352	454.7933568
2015-05-29T05:45	81.2043	18.734	198	93.06	107.20512	492.0715008
2015-05-29T05:55	81.2045	18.7295	212	99.64	114.78528	526.8644352
2015-05-29T06:05	81.2047	18.725	218	102.46	118.03392	541.7756928
2015-05-29T06:15	81.2049	18.7203	197	92.59	106.66368	489.5862912
2015-05-29T06:25	81.2052	18.7156	189	88.83	102.33216	469.7046144
2015-05-29T06:35	81.2054	18.7111	199	93.53	107.74656	494.5567104
2015-05-29T06:45	81.2057	18.7067	219	102.93	118.57536	544.2609024
2015-05-29T06:55	81.206	18.7021	217	101.99	117.49248	539.2904832
2015-05-29T07:05	81.2063	18.6974	209	98.23	113.16096	519.4088064
2015-05-29T07:15	81.2067	18.6927	198	93.06	107.20512	492.0715008
2015-05-29T07:25	81.207	18.688	200	94	108.288	497.04192
2015-05-29T07:35	81.2075	18.6834	216	101.52	116.95104	536.8052736
2015-05-29T07:45	81.2079	18.6788	219	102.93	118.57536	544.2609024
2015-05-29T07:55	81.2084	18.6743	248	116.56	134.27712	616.3319808
2015-05-29T08:05	81.2089	18.6699	242	113.74	131.02848	601.4207232
2015-05-29T08:15	81.2095	18.6653	250	117.5	135.36	621.3024
2015-05-29T08:25	81.21	18.661	247	116.09	133.73568	613.8467712
2015-05-29T08:35	81.2106	18.6569	238	111.86	128.86272	591.4798848
2015-05-29T08:45	81.2113	18.6527	252	118.44	136.44288	626.2728192
2015-05-29T08:55	81.2119	18.6486	262	123.14	141.85728	651.1249152
2015-05-29T09:05	81.2125	18.6447	243	114.21	131.56992	603.9059328
2015-05-29T09:15	81.2169	18.6538	281	132.07	152.14464	698.3438976
2015-05-29T09:25	81.2175	18.643	287	134.89	155.39328	713.2551552
2015-05-29T09:35	81.2175	18.6381	282	132.54	152.68608	700.8291072
2015-05-29T09:45	81.2182	18.6377	265	124.55	143.4816	658.580544
2015-05-29T09:55	81.2188	18.6409	264	124.08	142.94016	656.0953344
2015-05-29T10:05	81.22	18.638	248	116.56	134.27712	616.3319808
2015-05-29T10:15	81.2212	18.6344	236	110.92	127.77984	586.5094656
2015-05-29T10:25	81.2195	18.629	240	112.8	129.9456	596.450304
2015-05-29T10:35	81.2179	18.6152	242	113.74	131.02848	601.4207232
2015-05-29T10:45	81.22	18.6076	238	111.86	128.86272	591.4798848
2015-05-29T10:55	81.2209	18.6036	228	107.16	123.44832	566.6277888
2015-05-29T11:05	81.2216	18.6006	253	118.91	136.98432	628.7580288
2015-05-29T11:15	81.2223	18.5976	266	125.02	144.02304	661.0657536
2015-05-29T11:25	81.2229	18.5941	269	126.43	145.64736	668.5213824
2015-05-29T11:35	81.2235	18.5909	256	120.32	138.60864	636.2136576
2015-05-29T11:45	81.2241	18.5876	286	134.42	154.85184	710.7699456
2015-05-29T11:55	81.2247	18.5845	307	144.29	166.22208	762.9593472
2015-05-29T12:05	81.2253	18.5814	298	140.06	161.34912	740.5924608
2015-05-29T12:15	81.2258	18.5784	299	140.53	161.89056	743.0776704
2015-05-29T12:25	81.2264	18.5755	273	128.31	147.81312	678.4622208
2015-05-29T12:35	81.2268	18.5727	304	142.88	164.59776	755.5037184
2015-05-29T12:45	81.2273	18.5699	244	114.68	132.11136	606.3911424
2015-05-29T12:55	81.2278	18.5667	238	111.86	128.86272	591.4798848
2015-05-29T13:05	81.2283	18.5636	263	123.61	142.39872	653.6101248
2015-05-29T13:15	81.2287	18.5601	232	109.04	125.61408	576.5686272
2015-05-29T13:25	81.2292	18.5567	221	103.87	119.65824	549.2313216
2015-05-29T13:35	81.2296	18.5535	226	106.22	122.36544	561.6573696
2015-05-29T13:45	81.2299	18.5504	243	114.21	131.56992	603.9059328
2015-05-29T13:55	81.2303	18.5477	249	117.03	134.81856	618.8171904
2015-05-29T14:05	81.2307	18.5451	237	111.39	128.32128	588.9946752
2015-05-29T14:15	81.2311	18.5419	247	116.09	133.73568	613.8467712
2015-05-29T14:25	81.2314	18.5386	256	120.32	138.60864	636.2136576
2015-05-29T14:35	81.2317	18.5355	237	111.39	128.32128	588.9946752
2015-05-29T14:45	81.232	18.5324	244	114.68	132.11136	606.3911424
2015-05-29T14:55	81.2323	18.529	239	112.33	129.40416	593.9650944
2015-05-29T15:05	81.2326	18.5251	242	113.74	131.02848	601.4207232
2015-05-29T15:15	81.2328	18.5206	249	117.03	134.81856	618.8171904
2015-05-29T15:25	81.2331	18.5163	247	116.09	133.73568	613.8467712
2015-05-29T15:35	81.2333	18.5119	210	98.7	113.7024	521.894016
2015-05-29T15:45	81.2336	18.5073	216	101.52	116.95104	536.8052736
2015-05-29T15:55	81.2339	18.5023	215	101.05	116.4096	534.320064
2015-05-29T16:05	81.2341	18.497	208	97.76	112.61952	516.9235968
2015-05-29T16:15	81.2344	18.4917	216	101.52	116.95104	536.8052736
2015-05-29T16:25	81.2347	18.4866	192	90.24	103.95648	477.1602432
2015-05-29T16:35	81.235	18.4811	184	86.48	99.62496	457.2785664
2015-05-29T16:45	81.2354	18.4753	160	75.2	86.6304	397.633536
2015-05-29T16:55	81.2357	18.4698	150	70.5	81.216	372.78144
2015-05-29T17:05	81.2361	18.4642	166	78.02	89.87904	412.5447936
2015-05-29T17:15	81.2365	18.4584	154	72.38	83.38176	382.7222784
2015-05-29T17:25	81.2368	18.4528	149	70.03	80.67456	370.2962304
2015-05-29T17:35	81.2373	18.4471	135	63.45	73.0944	335.503296
2015-05-29T17:45	81.2377	18.4417	131	61.57	70.92864	325.5624576
2015-05-29T17:55	81.2381	18.4358	135	63.45	73.0944	335.503296
2015-05-29T18:05	81.2378	18.4344	133	62.51	72.01152	330.5328768
2015-05-29T18:15	81.2233	18.4121	128	60.16	69.30432	318.1068288
2015-05-29T18:25	81.2065	18.42	148	69.56	80.13312	367.8110208
2015-05-29T18:35	81.1908	18.4102	149	70.03	80.67456	370.2962304
2015-05-29T18:45	81.1806	18.4382	142	66.74	76.88448	352.8997632
2015-05-29T18:55	81.168	18.5094	139	65.33	75.26016	345.4441344
2015-05-29T19:05	81.1557	18.5193	156	73.32	84.46464	387.6926976
2015-05-29T19:15	81.1533	18.5142	150	70.5	81.216	372.78144
2015-05-29T19:25	81.1503	18.457	135	63.45	73.0944	335.503296
2015-05-29T19:35	81.141	18.4163	94	44.18	50.89536	233.6097024
2015-05-29T19:45	81.1215	18.4169	120	56.4	64.9728	298.225152
2015-05-29T19:55	81.1106	18.4708	131	61.57	70.92864	325.5624576
2015-05-29T20:05	81.1151	18.5348	127	59.69	68.76288	315.6216192
2015-05-29T20:15	81.1203	18.6038	135	63.45	73.0944	335.503296
2015-05-29T20:25	81.112	18.6684	128	60.16	69.30432	318.1068288
2015-05-29T20:35	81.1084	18.7584	100	47	54.144	248.52096
2015-05-29T20:45	81.0987	18.8626	73	34.31	39.52512	181.4203008
2015-05-29T20:55	81.0858	18.9526	103	48.41	55.76832	255.9765888
2015-05-29T21:05	81.0845	18.9723	99	46.53	53.60256	246.0357504
2015-05-29T21:15	81.0852	18.9698	108	50.76	58.47552	268.4026368
2015-05-29T21:25	81.0792	19.0446	107	50.29	57.93408	265.9174272
2015-05-29T21:35	81.0713	19.1235	105	49.35	56.8512	260.947008
2015-05-29T21:45	81.0588	19.1852	96	45.12	51.97824	238.5801216
2015-05-29T21:55	81.0509	19.2506	83	39.01	44.93952	206.2723968
2015-05-29T22:05	81.0398	19.3343	92	43.24	49.81248	228.6392832
2015-05-29T22:15	81.0378	19.3494	84	39.48	45.48096	208.7576064
2015-05-29T22:25	81.0296	19.3635	77	36.19	41.69088	191.3611392
2015-05-29T22:35	81.0302	19.3635	77	36.19	41.69088	191.3611392
2015-05-29T22:45	81.0309	19.3643	74	34.78	40.06656	183.9055104
2015-05-29T22:55	81.0316	19.3556	73	34.31	39.52512	181.4203008
2015-05-29T23:05	81.0323	19.3543	73	34.31	39.52512	181.4203008
2015-05-29T23:15	81.0329	19.3499	75	35.25	40.608	186.39072
